timestamp,symbol,id,name,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,is_active,infinite_supply,minted_market_cap,platform,cmc_rank,is_fiat,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,aud_price,aud_volume_24h,aud_cex_volume_24h,aud_dex_volume_24h,aud_volume_change_24h,aud_percent_change_1h,aud_percent_change_24h,aud_percent_change_7d,aud_percent_change_30d,aud_percent_change_60d,aud_percent_change_90d,aud_market_cap,aud_market_cap_dominance,aud_fully_diluted_market_cap,aud_tvl,aud_last_updated,global_active_cryptocurrencies,global_total_cryptocurrencies,global_active_market_pairs,global_active_exchanges,global_total_exchanges,global_eth_dominance,global_btc_dominance,global_eth_dominance_yesterday,global_btc_dominance_yesterday,global_eth_dominance_24h_percentage_change,global_btc_dominance_24h_percentage_change,global_defi_volume_24h,global_defi_volume_24h_reported,global_defi_market_cap,global_defi_24h_percentage_change,global_stablecoin_volume_24h,global_stablecoin_volume_24h_reported,global_stablecoin_market_cap,global_stablecoin_24h_percentage_change,global_derivatives_volume_24h,global_derivatives_volume_24h_reported,global_derivatives_24h_percentage_change,global_total_crypto_dex_currencies,global_today_incremental_crypto_number,global_past_24h_incremental_crypto_number,global_past_7d_incremental_crypto_number,global_past_30d_incremental_crypto_number,global_today_change_percent,global_last_updated
2026-03-17 21:00:26.576,LINK,1975,Chainlink,chainlink,2222,2017-09-20T00:00:00.000Z,platform|cosmos-ecosystem|defi|privacy|interoperability|iot|oracles|smart-contracts|ethereum-ecosystem|tron-ecosystem|polkadot|tokenized-stock|polkadot-ecosystem|heco-ecosystem|avalanche-ecosystem|solana-ecosystem|framework-ventures-portfolio|hedera-hashgraph-ecosystem|polygon-ecosystem|fantom-ecosystem|cardano-ecosystem|terra-ecosystem|web3|near-protocol-ecosystem|arbitrum-ecosystem|celo-ecosystem|defi-2|cross-chain|cronos-ecosystem|cardano|injective-ecosystem|bnb-chain-ecosystem|oasis-ecosystem|moonbeam-ecosystem|xdc-ecosystem|metisdao-ecosystem|velas-ecosystem|doge-chain-ecosystem|aptos-ecosystem|sui-ecosystem|optimism-ecosystem|bitcoin-ecosystem|real-world-assets-protocols|zksync-era-ecosystem|kadena-ecosystem|base-ecosystem|linea-ecosystem|sei-ecosystem|toncoin-ecosystem|paal-ecosystem|blast-ecosystem|atomicals-ecosystem|move-vm|eigenlayer-ecosystem|hyperliquid-ecosystem|gnosis-chain-ecosystem|ronin-ecosystem|astar-ecosystem|core-ecosystem|starknet-ecosystem|mantle-ecosystem|opbnb-ecosystem|scroll-ecosystem|merlin-ecosystem|b²-network-ecosystem|mode-ecosystem|world-chain-mainnet-ecosystem|made-in-america|btcfi|world-liberty-financial-portfolio|corn-ecosystem|bonk-fun-ecosystem|sonic-ecosystem|binance-ecosystem|binance-listing|bittensor-ecosystem|tokenized-assets|xstocks-ecosystem|hyperevm-ecosystem|etherlink-ecosystem|bera-chain-ecosystem|abstract-chain-ecosystem|unichain-ecosystem|soneium-ecosystem|fraxtal-ecosystem|monad-ecosystem|hashkey-chain-ecosystem|wlfi-ecosystem|plasma-ecosystem|x402-ecosystem|iso-20022,1000000000.0,708099970.4525867,1000000000.0,1,False,9838148434.04,,14,0,,,,2026-03-17T20:59:00.000Z,13.847213597214852,1179128317.9938493,1167107178.3404694,12021139.65337979,-25.8077,0.26753864,-1.0657284,9.33158281,13.60651399,-28.11744827,-19.57146126,9805211539.038492,0.2736,13847213597.208189,,2026-03-17T20:59:05.000Z,8601,37216,116271,929,11927,11.037081902671,58.580873302371,11.14513745,58.44821396,-0.108055547329,0.132659342371,11469924901.833893,37440729414.61287,64054982563.61554,-8.596145186199,121013914650.68684,629193964962.3635,290622750029.8609,-12.784052084228,941251103083.5276,980286801798.4373,-16.25921934828,38174049,1,103115,671505,3898242,3.405456e-05,2026-03-17T20:58:59.999Z
2026-03-17 21:00:26.576,SHIB,5994,Shiba Inu,shiba-inu,1046,2020-08-01T00:00:00.000Z,memes|ethereum-ecosystem|doggone-doggerel|bnb-chain-ecosystem|base-ecosystem|animal-memes|binance-ecosystem|binance-listing|etherlink-ecosystem,589552695333683.0,589243650956657.5,589500199349037.0,1,False,3584811278.45,,27,0,589551575078137.0,3585123699.536726,,2026-03-17T20:59:00.000Z,8.559164271042038e-06,207321677.67330566,207110875.53482598,210802.1384797167,-19.3123,0.19449891,-1.19289461,6.57748459,-5.95750958,-28.30181114,-19.43783551,5043433204.206588,0.1408,5046078365.8025055,,2026-03-17T20:59:05.000Z,8601,37216,116271,929,11927,11.037081902671,58.580873302371,11.14513745,58.44821396,-0.108055547329,0.132659342371,11469924901.833893,37440729414.61287,64054982563.61554,-8.596145186199,121013914650.68684,629193964962.3635,290622750029.8609,-12.784052084228,941251103083.5276,980286801798.4373,-16.25921934828,38174049,1,103115,671505,3898242,3.405456e-05,2026-03-17T20:58:59.999Z
2026-03-17 21:00:26.576,DOT,6636,Polkadot,polkadot-new,1033,2020-08-19T00:00:00.000Z,defi|ethereum-ecosystem|substrate|polkadot|polkadot-ecosystem|three-arrows-capital-portfolio|polychain-capital-portfolio|heco-ecosystem|arrington-xrp-capital-portfolio|blockchain-capital-portfolio|boostvc-portfolio|cms-holdings-portfolio|coinfund-portfolio|fabric-ventures-portfolio|fenbushi-capital-portfolio|hashkey-capital-portfolio|kenetic-capital-portfolio|1confirmation-portfolio|placeholder-ventures-portfolio|pantera-capital-portfolio|exnetwork-capital-portfolio|web3|arbitrum-ecosystem|spartan-group|optimism-ecosystem|osmosis-ecosystem|base-ecosystem|gnosis-chain-ecosystem|binance-ecosystem|binance-listing,2100000000.0,1673933922.7840447,1673559680.3127615,1,False,2682128056.21,,34,0,,,,2026-03-17T20:58:00.000Z,2.255731090910312,354883367.04934996,354481454.1630488,401912.8863011759,-37.2957,0.51368404,-1.64278472,6.53504791,18.86985771,-24.65030912,-11.43673883,3775944793.753432,0.1054,4737035290.910721,,2026-03-17T20:59:05.000Z,8601,37216,116271,929,11927,11.037081902671,58.580873302371,11.14513745,58.44821396,-0.108055547329,0.132659342371,11469924901.833893,37440729414.61287,64054982563.61554,-8.596145186199,121013914650.68684,629193964962.3635,290622750029.8609,-12.784052084228,941251103083.5276,980286801798.4373,-16.25921934828,38174049,1,103115,671505,3898242,3.405456e-05,2026-03-17T20:58:59.999Z
2026-03-17 21:00:26.576,POL,28321,Polygon (prev. MATIC),polygon-ecosystem-token,638,2023-10-30T14:43:57.000Z,ethereum-ecosystem|layer-2|polygon-ecosystem|binance-ecosystem|binance-listing,,10609407159.815023,10609407169.815023,1,False,1059015458.84,,54,0,10496230782.91,1047718357.9389963,,2026-03-17T20:59:00.000Z,0.1404947847218557,89135772.66792184,89041651.71643873,94120.95148309802,-24.1211,0.35379714,-2.11989575,3.13762511,-7.57337711,-30.32543763,-7.13322589,1490566374.944726,0.0416,1490566376.3482199,,2026-03-17T20:59:05.000Z,8601,37216,116271,929,11927,11.037081902671,58.580873302371,11.14513745,58.44821396,-0.108055547329,0.132659342371,11469924901.833893,37440729414.61287,64054982563.61554,-8.596145186199,121013914650.68684,629193964962.3635,290622750029.8609,-12.784052084228,941251103083.5276,980286801798.4373,-16.25921934828,38174049,1,103115,671505,3898242,3.405456e-05,2026-03-17T20:58:59.999Z
2026-03-17 21:00:26.576,LTC,2,Litecoin,litecoin,1515,2013-04-28T00:00:00.000Z,mineable|pow|scrypt|medium-of-exchange|privacy|layer-1|2017-2018-alt-season|made-in-america|binance-ecosystem|binance-listing,84000000.0,76960101.98347135,84000000.0,1,False,4903303056.21,,22,0,,,,2026-03-17T20:58:00.000Z,82.15962926450074,563434576.1671569,563009686.5031738,424889.6639832046,-11.1433,0.26296138,-0.23223666,8.09585811,7.0183069,-21.70966263,-23.41469603,6323013447.120174,0.1765,6901408858.221697,,2026-03-17T20:59:05.000Z,8601,37216,116271,929,11927,11.037081902671,58.580873302371,11.14513745,58.44821396,-0.108055547329,0.132659342371,11469924901.833893,37440729414.61287,64054982563.61554,-8.596145186199,121013914650.68684,629193964962.3635,290622750029.8609,-12.784052084228,941251103083.5276,980286801798.4373,-16.25921934828,38174049,1,103115,671505,3898242,3.405456e-05,2026-03-17T20:58:59.999Z
2026-03-17 21:00:26.576,BCH,1831,Bitcoin Cash,bitcoin-cash,1146,2017-07-23T00:00:00.000Z,mineable|pow|sha-256|marketplace|medium-of-exchange|store-of-value|enterprise-solutions|payments|layer-1|2017-2018-alt-season|made-in-america|binance-ecosystem|binance-listing,21000000.0,20008640.625,20008640.625,1,False,9490273141.03,,12,0,,,,2026-03-17T20:58:00.000Z,667.5905013681681,403776619.71919847,400857577.00015974,2919042.719038648,-21.8658,-0.01085172,-1.51161976,6.11074343,-14.38359767,-20.88879407,-13.0369091,13357578426.539246,0.3728,14019400528.72546,,2026-03-17T20:59:05.000Z,8601,37216,116271,929,11927,11.037081902671,58.580873302371,11.14513745,58.44821396,-0.108055547329,0.132659342371,11469924901.833893,37440729414.61287,64054982563.61554,-8.596145186199,121013914650.68684,629193964962.3635,290622750029.8609,-12.784052084228,941251103083.5276,980286801798.4373,-16.25921934828,38174049,1,103115,671505,3898242,3.405456e-05,2026-03-17T20:58:59.999Z
2026-03-17 21:00:26.576,UNI,7083,Uniswap,uniswap,1415,2020-09-17T00:00:00.000Z,decentralized-exchange-dex-token|defi|dao|ethereum-ecosystem|yield-farming|amm|coinbase-ventures-portfolio|three-arrows-capital-portfolio|governance|heco-ecosystem|avalanche-ecosystem|solana-ecosystem|blockchain-capital-portfolio|defiance-capital-portfolio|alameda-research-portfolio|a16z-portfolio|pantera-capital-portfolio|parafi-capital|paradigm-portfolio|polygon-ecosystem|terra-ecosystem|near-protocol-ecosystem|arbitrum-ecosystem|cmc-crypto-awards-2024|gnosis-chain-ecosystem|sora-ecosystem|hoo-smart-chain-ecosystem|made-in-america|binance-ecosystem|binance-listing|etherlink-ecosystem|unichain-ecosystem,,633461562.7465303,898096420.0366303,1,False,3593639028.09,,35,0,,,0.75372087,2026-03-17T20:59:00.000Z,5.631972254284178,447812886.3171082,445166307.8086324,2646578.508475847,-16.4846,0.4454764,-3.86131204,3.36664616,16.37974251,-24.63533464,-18.85658608,3567637945.5439544,0.0996,5058054119.314738,4733367630.897483,2026-03-17T20:59:05.000Z,8601,37216,116271,929,11927,11.037081902671,58.580873302371,11.14513745,58.44821396,-0.108055547329,0.132659342371,11469924901.833893,37440729414.61287,64054982563.61554,-8.596145186199,121013914650.68684,629193964962.3635,290622750029.8609,-12.784052084228,941251103083.5276,980286801798.4373,-16.25921934828,38174049,1,103115,671505,3898242,3.405456e-05,2026-03-17T20:58:59.999Z
2026-03-17 21:00:26.576,NEAR,6535,NEAR Protocol,near-protocol,624,2020-08-11T00:00:00.000Z,platform|ai-big-data|staking|coinbase-ventures-portfolio|three-arrows-capital-portfolio|arrington-xrp-capital-portfolio|coinfund-portfolio|electric-capital-portfolio|fabric-ventures-portfolio|kenetic-capital-portfolio|near-protocol-ecosystem|cross-chain|circle-ventures-portfolio|layer-1|alleged-sec-securities|modular-blockchain|account-abstraction|data-availability|cmc-crypto-yearbook-2024-2025|made-in-america|binance-ecosystem|binance-listing,,1290446658.0,1290446657.0,1,False,1881326512.56,,40,0,1209202633.0,1762881836.436466,,2026-03-17T20:58:00.000Z,2.0519800758224136,380183438.2520727,380155089.0825595,28349.16951308959,-5.6512,0.2653708,-0.33895201,13.14199455,39.72635174,-15.379619,-1.81186154,2647970831.12762,0.0739,2647970829.0812287,,2026-03-17T20:59:05.000Z,8601,37216,116271,929,11927,11.037081902671,58.580873302371,11.14513745,58.44821396,-0.108055547329,0.132659342371,11469924901.833893,37440729414.61287,64054982563.61554,-8.596145186199,121013914650.68684,629193964962.3635,290622750029.8609,-12.784052084228,941251103083.5276,980286801798.4373,-16.25921934828,38174049,1,103115,671505,3898242,3.405456e-05,2026-03-17T20:58:59.999Z
2026-03-17 21:00:26.576,XLM,512,Stellar,stellar,808,2014-08-05T00:00:00.000Z,medium-of-exchange|enterprise-solutions|decentralized-exchange-dex-token|defi|smart-contracts|hashkey-capital-portfolio|real-world-assets-protocols|2017-2018-alt-season|made-in-america|binance-ecosystem|binance-listing|iso-20022,50001806812.0,32990601332.824543,50001786883.65895,1,False,8763324191.99,,18,0,31531408660.0,5526201632.763107,,2026-03-17T20:58:00.000Z,0.24667911079990898,224603857.61296627,224383135.6763352,220721.93663112124,-12.0435,0.38351364,0.15937246,8.83373447,4.26337872,-22.50398472,-17.32412737,8138092201.53545,0.2271,12334401242.77211,,2026-03-17T20:59:05.000Z,8601,37216,116271,929,11927,11.037081902671,58.580873302371,11.14513745,58.44821396,-0.108055547329,0.132659342371,11469924901.833893,37440729414.61287,64054982563.61554,-8.596145186199,121013914650.68684,629193964962.3635,290622750029.8609,-12.784052084228,941251103083.5276,980286801798.4373,-16.25921934828,38174049,1,103115,671505,3898242,3.405456e-05,2026-03-17T20:58:59.999Z
2026-03-17 21:00:26.576,ATOM,3794,Cosmos,cosmos,965,2019-03-14T00:00:00.000Z,platform|cosmos-ecosystem|communications-social-media|content-creation|defi|interoperability|ethereum-ecosystem|polychain-capital-portfolio|dragonfly-capital-portfolio|hashkey-capital-portfolio|1confirmation-portfolio|paradigm-portfolio|exnetwork-capital-portfolio|polygon-ecosystem|cronos-ecosystem|injective-ecosystem|canto-ecosystem|osmosis-ecosystem|alleged-sec-securities|binance-ecosystem|binance-listing,,498243140.0,498243140.0,1,True,974539725.28,,58,0,,,,2026-03-17T20:58:00.000Z,2.753006518901339,69674730.40270106,68811631.91793723,863098.4847638345,-16.3317,0.719963,-1.02223217,8.82527384,-7.66350348,-21.10804426,0.36842864,1371666612.4178724,0.0383,1371666612.4110525,,2026-03-17T20:59:05.000Z,8601,37216,116271,929,11927,11.037081902671,58.580873302371,11.14513745,58.44821396,-0.108055547329,0.132659342371,11469924901.833893,37440729414.61287,64054982563.61554,-8.596145186199,121013914650.68684,629193964962.3635,290622750029.8609,-12.784052084228,941251103083.5276,980286801798.4373,-16.25921934828,38174049,1,103115,671505,3898242,3.405456e-05,2026-03-17T20:58:59.999Z
2026-03-18 02:46:37.524740,BTC,1,Bitcoin,bitcoin,12584,2010-07-13T00:00:00.000Z,mineable|pow|sha-256|store-of-value|state-channel|coinbase-ventures-portfolio|three-arrows-capital-portfolio|polychain-capital-portfolio|binance-labs-portfolio|blockchain-capital-portfolio|boostvc-portfolio|cms-holdings-portfolio|dcg-portfolio|dragonfly-capital-portfolio|electric-capital-portfolio|fabric-ventures-portfolio|framework-ventures-portfolio|galaxy-digital-portfolio|huobi-capital-portfolio|alameda-research-portfolio|a16z-portfolio|1confirmation-portfolio|winklevoss-capital-portfolio|usv-portfolio|placeholder-ventures-portfolio|pantera-capital-portfolio|multicoin-capital-portfolio|paradigm-portfolio|bitcoin-ecosystem|layer-1|ftx-bankruptcy-estate|2017-2018-alt-season|us-strategic-crypto-reserve|binance-ecosystem|binance-listing,21000000.0,20003043.0,20003043.0,1,False,1488410556711.02,,1,0,,,,2026-03-18T02:45:00.000Z,104683.70826714982,61777845339.39651,61694731582.320694,83113757.07581744,-25.013,0.31626791,-1.30357352,6.77035997,8.65771373,-21.89276266,-14.15997463,2093992717867.2534,58.5348,2198357873610.1409,,2026-03-18T02:45:05.000Z,8600,37217,116237,929,11928,11.085179065207,58.497255424704,11.05975353,58.60778447,0.025425535207,-0.110529045296,10270189826.568447,34342747814.229153,64147741236.72331,-20.894975517946,102567399555.2263,529120192266.7557,290650552174.41486,-29.735215239371,799863607289.6163,832721044037.7573,-31.388253164194,38280049,126,104486,672457,3835227,0.000344828334,2026-03-18T02:44:59.999Z
2026-03-18 02:46:37.524740,ETH,1027,Ethereum,ethereum,11653,2015-08-07T00:00:00.000Z,pos|smart-contracts|ethereum-ecosystem|coinbase-ventures-portfolio|three-arrows-capital-portfolio|polychain-capital-portfolio|binance-labs-portfolio|blockchain-capital-portfolio|boostvc-portfolio|cms-holdings-portfolio|dcg-portfolio|dragonfly-capital-portfolio|electric-capital-portfolio|fabric-ventures-portfolio|framework-ventures-portfolio|hashkey-capital-portfolio|kenetic-capital-portfolio|huobi-capital-portfolio|alameda-research-portfolio|a16z-portfolio|1confirmation-portfolio|winklevoss-capital-portfolio|usv-portfolio|placeholder-ventures-portfolio|pantera-capital-portfolio|multicoin-capital-portfolio|paradigm-portfolio|layer-1|ftx-bankruptcy-estate|sora-ecosystem|rsk-rbtc-ecosystem|world-liberty-financial-portfolio|us-strategic-crypto-reserve|binance-ecosystem|binance-listing|abstract-chain-ecosystem|unichain-ecosystem|soneium-ecosystem|sophon-ecosystem,,120691832.4378727,120691832.4378727,1,True,282039608034.35,,2,0,,,,2026-03-18T02:44:00.000Z,3287.642959282274,32408719249.54423,32224676063.93842,184043185.60580137,-44.3244,0.20590331,-0.92578107,15.54874539,19.2490421,-28.87607174,-17.71457044,396791653157.2481,11.0918,396791653157.2464,,2026-03-18T02:45:05.000Z,8600,37217,116237,929,11928,11.085179065207,58.497255424704,11.05975353,58.60778447,0.025425535207,-0.110529045296,10270189826.568447,34342747814.229153,64147741236.72331,-20.894975517946,102567399555.2263,529120192266.7557,290650552174.41486,-29.735215239371,799863607289.6163,832721044037.7573,-31.388253164194,38280049,126,104486,672457,3835227,0.000344828334,2026-03-18T02:44:59.999Z
2026-03-18 02:46:37.524740,BNB,1839,BNB,bnb,3159,2017-07-25T00:00:00.000Z,marketplace|centralized-exchange|payments|smart-contracts|alameda-research-portfolio|multicoin-capital-portfolio|bnb-chain-ecosystem|layer-1|alleged-sec-securities|celsius-bankruptcy-estate|binance-ecosystem|binance-listing|etherlink-ecosystem|made-in-china,136357827.44,136357826.42000002,136357826.42000002,1,False,91661840634.72,,5,0,,,,2026-03-18T02:44:00.000Z,945.7164198801314,2548373010.1364417,2429759012.6437855,118613997.4926558,-25.9421,0.2583036,-1.60851884,5.04426077,9.6162133,-28.16385971,-20.49980822,128955835424.55882,3.6048,128955836389.18254,,2026-03-18T02:45:05.000Z,8600,37217,116237,929,11928,11.085179065207,58.497255424704,11.05975353,58.60778447,0.025425535207,-0.110529045296,10270189826.568447,34342747814.229153,64147741236.72331,-20.894975517946,102567399555.2263,529120192266.7557,290650552174.41486,-29.735215239371,799863607289.6163,832721044037.7573,-31.388253164194,38280049,126,104486,672457,3835227,0.000344828334,2026-03-18T02:44:59.999Z
2026-03-18 02:46:37.524740,SOL,5426,Solana,solana,1102,2020-04-10T00:00:00.000Z,pos|platform|solana-ecosystem|cms-holdings-portfolio|kenetic-capital-portfolio|alameda-research-portfolio|multicoin-capital-portfolio|okx-ventures-portfolio|layer-1|ftx-bankruptcy-estate|alleged-sec-securities|cmc-crypto-awards-2024|made-in-america|us-strategic-crypto-reserve|binance-ecosystem|binance-listing,,571447677.5907394,622531735.9984816,1,True,59169224588.27,,7,0,525236893.3,49921727527.46419,,2026-03-18T02:44:00.000Z,133.71705623468247,5263650060.452078,5263611173.030489,38887.42158962342,-43.4034,0.28061987,-0.44446293,10.93087514,10.77142447,-34.17947986,-23.1933009,76412301239.57959,2.136,83243111150.3766,,2026-03-18T02:45:05.000Z,8600,37217,116237,929,11928,11.085179065207,58.497255424704,11.05975353,58.60778447,0.025425535207,-0.110529045296,10270189826.568447,34342747814.229153,64147741236.72331,-20.894975517946,102567399555.2263,529120192266.7557,290650552174.41486,-29.735215239371,799863607289.6163,832721044037.7573,-31.388253164194,38280049,126,104486,672457,3835227,0.000344828334,2026-03-18T02:44:59.999Z
2026-03-18 02:46:37.524740,XRP,52,XRP,xrp,1810,2013-08-04T00:00:00.000Z,medium-of-exchange|enterprise-solutions|xrp-ecosystem|arrington-xrp-capital-portfolio|galaxy-digital-portfolio|a16z-portfolio|pantera-capital-portfolio|ftx-bankruptcy-estate|2017-2018-alt-season|klaytn-ecosystem|made-in-america|us-strategic-crypto-reserve|binance-ecosystem|binance-listing|iso-20022,100000000000.0,61227832454.0,99985701766.0,1,False,152921898030.65,,4,0,,,,2026-03-18T02:44:00.000Z,2.1517123175910244,5658873703.535268,5653170870.463258,5702833.072009715,-16.2498,0.67913922,-3.94227834,10.73020388,4.53230093,-25.74087195,-18.00826223,131744681270.6713,3.6827,215171231759.1051,,2026-03-18T02:45:05.000Z,8600,37217,116237,929,11928,11.085179065207,58.497255424704,11.05975353,58.60778447,0.025425535207,-0.110529045296,10270189826.568447,34342747814.229153,64147741236.72331,-20.894975517946,102567399555.2263,529120192266.7557,290650552174.41486,-29.735215239371,799863607289.6163,832721044037.7573,-31.388253164194,38280049,126,104486,672457,3835227,0.000344828334,2026-03-18T02:44:59.999Z
2026-03-18 02:46:37.524740,DOGE,74,Dogecoin,dogecoin,1415,2013-12-15T00:00:00.000Z,mineable|pow|scrypt|medium-of-exchange|memes|payments|doggone-doggerel|doge-chain-ecosystem|osmosis-ecosystem|ftx-bankruptcy-estate|animal-memes|made-in-america|binance-ecosystem|binance-listing,,169166313126.57907,169166313126.57907,1,True,17110261767.44,,9,0,,,,2026-03-18T02:44:00.000Z,0.14229682007334277,1897379354.7269115,1895872974.705988,1506380.0209234997,-46.6036,0.40480167,-2.88343809,9.11902728,-1.16690601,-26.37850742,-19.96314778,24071828421.443584,0.6729,24071828421.449512,,2026-03-18T02:45:05.000Z,8600,37217,116237,929,11928,11.085179065207,58.497255424704,11.05975353,58.60778447,0.025425535207,-0.110529045296,10270189826.568447,34342747814.229153,64147741236.72331,-20.894975517946,102567399555.2263,529120192266.7557,290650552174.41486,-29.735215239371,799863607289.6163,832721044037.7573,-31.388253164194,38280049,126,104486,672457,3835227,0.000344828334,2026-03-18T02:44:59.999Z
2026-03-18 02:46:37.524740,ADA,2010,Cardano,cardano,1689,2017-10-01T00:00:00.000Z,dpos|pos|platform|research|smart-contracts|staking|cardano-ecosystem|cardano|layer-1|alleged-sec-securities|2017-2018-alt-season|made-in-america|us-strategic-crypto-reserve|binance-ecosystem|binance-listing|iso-20022,45000000000.0,36090735750.897064,44994534181.27696,1,False,13087274315.17,,11,0,37997904336.0,11052209040.401175,,2026-03-18T02:45:00.000Z,0.40920588499120497,835010699.4299778,832850682.8478594,2160016.5821181373,-47.763,0.48114389,-0.33692356,12.20826875,3.50483919,-26.12679849,-20.95208639,14768541462.929552,0.4128,18414264824.601383,,2026-03-18T02:45:05.000Z,8600,37217,116237,929,11928,11.085179065207,58.497255424704,11.05975353,58.60778447,0.025425535207,-0.110529045296,10270189826.568447,34342747814.229153,64147741236.72331,-20.894975517946,102567399555.2263,529120192266.7557,290650552174.41486,-29.735215239371,799863607289.6163,832721044037.7573,-31.388253164194,38280049,126,104486,672457,3835227,0.000344828334,2026-03-18T02:44:59.999Z
2026-03-18 02:46:37.524740,TRX,1958,TRON,tron,1313,2017-09-13T00:00:00.000Z,media|payments|tron-ecosystem|layer-1|dwf-labs-portfolio|alleged-sec-securities|2017-2018-alt-season|tron20-ecosystem|world-liberty-financial-portfolio|binance-ecosystem|binance-listing|made-in-china,,94751077153.1051,94751071446.9748,1,True,29226949770.86,,8,0,94667886298.43,29201290449.852318,,2026-03-18T02:45:00.000Z,0.433962086775913,949506631.5532695,949211195.1376349,295436.4156347247,38.6382,0.00744817,4.12491053,8.05505178,10.09596792,-0.44354273,10.44407937,41118375165.62702,1.1494,41118372689.38102,,2026-03-18T02:45:05.000Z,8600,37217,116237,929,11928,11.085179065207,58.497255424704,11.05975353,58.60778447,0.025425535207,-0.110529045296,10270189826.568447,34342747814.229153,64147741236.72331,-20.894975517946,102567399555.2263,529120192266.7557,290650552174.41486,-29.735215239371,799863607289.6163,832721044037.7573,-31.388253164194,38280049,126,104486,672457,3835227,0.000344828334,2026-03-18T02:44:59.999Z
